year,source,station_code,station_name,state,Temperature_C,Dissolved_Oxygen_mg_l,pH,BOD_mg_l,Nitrate_mg_l,TDS_mg_l,Fluoride_mg_l
2023,nwmp_pdf,,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,6300.0,6.5,7.7,3.5,0.78,,
2023,nwmp_pdf,,"RIVER GANGA AT U/S JAIL GHAT, BUXAR",BIHAR,2.0,6.9,7.2,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA CHUSA AT BUXAR,BIHAR,2.0,7.0,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,2.0,6.7,7.3,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA AT D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,BIHAR,2.0,6.5,7.3,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA AT ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),BIHAR,2.0,7.3,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT THE BALUGHAT, DORIGANJ, SARAN",BIHAR,2.0,6.6,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT MAA AMBIKA ASTHAN, AAMI, SARAN",BIHAR,2.0,6.9,7.4,1.2,0.3,,
2023,nwmp_pdf,,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",BIHAR,2.0,6.8,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT DIGHA, NEAR J P SETU, PATNA U/S",BIHAR,2.0,6.9,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT GANDHIGHAT, NIT PATNA",BIHAR,2.0,6.1,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT GULABI GHAT, PATNA",BIHAR,2.0,6.3,7.2,1.2,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",BIHAR,1.8,6.1,7.22,1.1,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT MALSALAMI, PATNA CITY, PATNA",BIHAR,2.0,6.5,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT KACHCHI-DARGAH-BIDUPUR NEAR ROAD BRIDGE, PATNA",BIHAR,2.0,6.3,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT TRIVENI GHAT, PATNA",BIHAR,2.0,6.1,7.2,1.2,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT KEWALA GHAT,FATUHA, PATNA",BIHAR,2.0,6.0,7.0,1.3,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA, ATHMALGOLA, PATNA",BIHAR,2.0,7.2,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT UMA NATH MANDIR,BARH",BIHAR,2.0,7.2,7.4,1.1,0.3,,
2023,nwmp_pdf,,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",BIHAR,2.0,7.3,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",BIHAR,2.0,7.0,7.4,1.5,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT MOKAMA (U/S), MAHADEO ASTHAN, PATNA",BIHAR,2.0,7.2,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",BIHAR,2.0,7.0,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",BIHAR,2.0,6.9,7.2,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA AT U/S MUNGER KASHATHARNI GHAT,BIHAR,2.0,6.7,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT MUNGER D/S, CREAMINATION GHAT",BIHAR,2.0,6.6,7.4,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT U/S AJGABINATH MANDIR SULTANGANJ, BHAGALPUR",BIHAR,2.0,6.7,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",BIHAR,2.0,6.3,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",BIHAR,2.0,6.4,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",BIHAR,2.0,6.3,7.2,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA AT WATER INTAKE POINT, BHAGALPUR",BIHAR,2.0,5.5,7.2,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA AT D/S BHAGALPUR NEAR BARARIGHAT,BIHAR,2.0,5.9,7.2,1.1,0.3,,
2023,nwmp_pdf,,"RIVER GANGA, JHAJGHAT AT KAHALGAON",BIHAR,2.0,6.5,7.0,1.0,0.3,,
2023,nwmp_pdf,,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",BIHAR,2.0,6.7,7.4,1.0,0.3,,
2023,nwmp_pdf,,RIVER GANGA AT MANJHIGHAT DIST. CHHAPRA(BIHAR),BIHAR,450.0,7.9,7.8,2.1,0.32,,
2023,nwmp_pdf,,RIVER GANGA U/S NEAR LCT GHAT,JHARKHAND,94.0,7.0,7.4,1.1,0.0,,
2023,nwmp_pdf,,RIVER GANGA D/S NEAR JANTA GHAT,JHARKHAND,98.0,7.1,7.5,1.1,0.0,,
2023,nwmp_pdf,,"RIVER GANGA AT RAJMAHAL, BIHAR",JHARKHAND,102.0,6.7,7.3,1.1,0.0,,
2023,nwmp_pdf,,RIVER GANGA AT SANGI DALAN,JHARKHAND,102.0,6.9,7.4,1.1,0.0,,
2023,nwmp_pdf,,"RIVER GANGA AT FARAKKA, MUSHIDABAD",WEST BENGAL,23.0,5.5,6.7,1.3,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT BEHRAMPORE, (GORA BAZAR),MURSHIDABAD",WEST BENGAL,110.0,6.4,6.8,1.4,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT BAHARAMPORE, MURSHIDABAD, WEST BENGAL",WEST BENGAL,130.0,5.9,6.7,1.3,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT BEHRAMPORE(KHAGRA), MURSHIDABAD",WEST BENGAL,23.0,6.0,6.8,1.4,0.32,,
2023,nwmp_pdf,,"RIVER NABADIP ON GANGA, GHOSHPARA NEAR MONIPURGHAT,NADIA",WEST BENGAL,49.0,5.4,7.0,1.0,0.32,,
2023,nwmp_pdf,,"RIVER TRIBENI ON GANGA, NEAR BURNING GHAT, HOOGHLY",WEST BENGAL,23.0,5.1,6.7,1.0,0.32,,
2023,nwmp_pdf,,RIVER GANGA AT PALTA WEST BENGAL,WEST BENGAL,330.0,5.2,7.1,1.4,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT PALTA, SHITALTALA,",WEST BENGAL,130.0,5.1,7.1,1.4,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT SERAMPORE, HOOGHLY,WEST BENGAL",WEST BENGAL,330.0,5.3,7.1,1.4,0.32,,
2023,nwmp_pdf,,"RIVER GANGA AT DAKSHMINESHWAR, KOLKATA, WEST BENGAL",WEST BENGAL,260.0,5.0,6.9,2.4,0.32,,
2023,nwmp_pdf,,RIVER GANGA AT HOWRAH-SHIVPUR WEST BENGAL,WEST BENGAL,170.0,5.0,6.8,2.4,0.35,,
2023,nwmp_pdf,,"RIVER GANGA AT GARDEN REACH, KOLKATA, WEST BENGAL",WEST BENGAL,210.0,5.0,6.9,2.0,0.33,,
2023,nwmp_pdf,,"RIVER GANGA AT ULUBERIA , HOWRAH,WEST BENGAL",WEST BENGAL,110.0,5.0,6.8,2.3,0.53,,
2023,nwmp_pdf,,"RIVER GANGA AT DIAMOND HARBOUR, 24 PARGANAS (S)WEST BENGAL",WEST BENGAL,11.0,5.2,6.8,2.1,0.61,,
2023,nwmp_pdf,,RIVER GANGA AT PATIKALI NEAR DURGA CHAK WEST BENGAL,WEST BENGAL,170.0,5.4,7.8,1.0,0.32,,
2023,nwmp_pdf,,RIVER YAMUNA AT YAMUNOTRI,UTTARAKHAND,2.0,11.2,7.8,1.0,0.32,,
2023,nwmp_pdf,,RIVER YAMUNA AT HANUMANCHATTI,UTTARAKHAND,2.0,10.8,7.6,1.0,0.33,,
2023,nwmp_pdf,,RIVER YAMUNA AT U/S OF LAKHWAR DAM,UTTARAKHAND,2.0,9.4,7.7,1.0,0.32,,
2023,nwmp_pdf,,RIVER YAMUNA AT DAK PATHER (UTTARAKHAND),UTTARAKHAND,2.0,9.4,8.2,1.0,0.32,,
2023,nwmp_pdf,,"RIVER YAMUNA AT U/S DAKPATHER, DEHRADUN",UTTARAKHAND,6.0,9.2,7.0,1.0,0.32,,
2023,nwmp_pdf,,RIVER YAMUNA AT PONTA SAHIB (H.P),HIMACHAL PRADESH,4.0,9.0,8.0,1.0,0.49,,
2023,nwmp_pdf,,RIVER YAMUNA U/S PAONTA SAHIB,HIMACHAL PRADESH,2.0,6.3,7.0,1.0,0.54,,
2023,nwmp_pdf,,RIVER YAMUNA D/S PAONTA SAHIB,HIMACHAL PRADESH,2.0,6.3,7.7,1.6,0.54,,
2023,nwmp_pdf,,RIVER YAMUNA U/S SUN PHARMACEUTICALS,HIMACHAL PRADESH,2.0,6.4,7.4,1.3,0.54,,
2023,nwmp_pdf,,RIVER YAMUNA D/S SUN PHARMACEUTICALS,HIMACHAL PRADESH,2.0,6.4,7.7,1.2,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT BURIYA U/S JAGADHARI, MANDOLI, HARYANA",HARYANA,2.0,7.9,8.0,1.0,0.53,,
2023,nwmp_pdf,,RIVER YAMUNA AT HATHNIKUND,HARYANA,5.0,7.6,7.8,1.0,0.79,,
2023,nwmp_pdf,,"RIVER YAMUNA AT HATHNIKUND, YAMUNANAGAR",HARYANA,2.0,6.8,7.3,1.0,0.3,,
2023,nwmp_pdf,,"RIVER YAMUNA AT KALANAUR, YAMUNA NAGAR",HARYANA,2.0,6.0,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER YAMUNA AT MANGLAURA, KARNAL",HARYANA,2.0,5.2,6.9,1.2,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT SONAULI ROAD, SHAMLI BORDER , PANIPAT (HARYANA)",HARYANA,2.0,6.8,7.7,1.0,0.52,,
2023,nwmp_pdf,,RIVER YAMUNA AT KHOJKIPUR PANIPAT,HARYANA,2.0,3.8,6.9,1.2,0.3,,
2023,nwmp_pdf,,"RIVER YAMUNA AT SONIPAT, BAGHPAT ROAD(HARYANA)",HARYANA,11.0,6.3,7.7,1.0,0.66,,
2023,nwmp_pdf,,RIVER YAMUNA AT SONEPAT,HARYANA,2.0,6.0,6.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER YAMUNA AT PALLA,SONEPAT",HARYANA,2.0,5.2,5.5,1.8,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT PALLA,DELHI,33.0,11.2,7.5,13.0,2.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT PALLA (DELHI),DELHI,230.0,6.2,7.4,1.0,0.32,,
2023,nwmp_pdf,,"RIVER YAMUNA AT PALLA, DELHI",DELHI,180.0,6.3,7.1,1.0,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT WAZIRABAD,DELHI,200.0,4.0,7.2,4.0,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT ISBT BRIDGE,DELHI,17000.0,0.3,7.1,22.0,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT ITO BRIDGE,DELHI,6100.0,0.3,7.2,18.0,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT NIZAMUDDIN, DELHI",DELHI,9300.0,0.3,7.1,26.0,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,120000.0,0.3,7.1,30.0,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,170000.0,0.3,6.8,35.0,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT ASGARPUR VILLAGE,(YAMUNA GHAT)U.P",UTTAR PRADESH,680.0,0.3,7.4,14.0,0.33,,
2023,nwmp_pdf,,RIVER YAMUNA AT HASANPUR,HARYANA,330.0,0.3,7.6,11.0,0.32,,
2023,nwmp_pdf,,"RIVER YAMUNA AT MOHENA PALWAL ROAD, HARYANA",HARYANA,17000.0,0.3,7.5,12.0,0.37,,
2023,nwmp_pdf,,RIVER YAMUNA AT SHAHPUR,UTTAR PRADESH,58000.0,4.2,7.6,9.2,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,49000.0,4.0,7.6,7.6,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT MATHURA U/S ,NEAR GAUGHAT U.P.",UTTAR PRADESH,39000.0,4.6,7.6,7.8,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,41000.0,4.2,7.6,8.0,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT MATHURA D/S , NEAR SHAMSHAN GHAT U.P.",UTTAR PRADESH,640.0,4.0,7.8,8.8,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT AGRA U/S, U.P.(KAILASH GHAT)",UTTAR PRADESH,7800.0,7.0,7.5,6.4,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,11000.0,6.6,6.7,7.2,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT BATESWAR, U.P",UTTAR PRADESH,9300.0,6.0,7.4,8.0,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT ETAWAH D/S,UTTAR PRADESH,21000.0,5.1,7.5,8.4,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT UDI,UTTAR PRADESH,14000.0,4.9,7.4,7.2,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT ETAWAH, U.P.",UTTAR PRADESH,17000.0,5.2,7.5,7.6,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P",UTTAR PRADESH,13000.0,6.2,7.5,6.4,0.0,,
2023,nwmp_pdf,,RIVER YAMUNA AT ETAWAH,UTTAR PRADESH,4500.0,6.2,7.2,3.9,3.09,,
2023,nwmp_pdf,,"RIVER YAMUNA A/C OF CHAMBAL AT SHERGARH, JUHIKA (U.P)",UTTAR PRADESH,2.0,7.1,7.3,2.1,0.32,,
2023,nwmp_pdf,,RIVER YAMUNA AT HAMIRPUR,UTTAR PRADESH,17000.0,4.9,7.4,2.6,0.0,,
2023,nwmp_pdf,,"RIVER YAMUNA AT PRAYAGRAJ D/S (BALUA GHAT), U.P.",UTTAR PRADESH,1400.0,6.8,7.7,2.5,0.55,,
2023,nwmp_pdf,,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),HIMACHAL PRADESH,2.0,7.9,7.3,1.0,0.32,,
2023,nwmp_pdf,,RIVER TONS AT HARIPUR (U.K.),UTTARAKHAND,2.0,9.4,8.2,1.0,0.32,,
2023,nwmp_pdf,,RIVER BATTA BEFORE CONFLUENCE TO YAMUNA,HIMACHAL PRADESH,2.0,6.4,7.4,1.2,0.59,,
2023,nwmp_pdf,,RIVER BANGANGA AT U/S IDRISHPUR (U.K.),UTTARAKHAND,2000.0,0.4,7.2,1.6,0.32,,
2023,nwmp_pdf,,RIVER BANGANGA AT D/S SHUKRATAL (BEFORE CONFLUENCE OF LAKSAR DRAIN ),UTTAR PRADESH,2.0,5.0,7.3,1.0,0.32,,
2023,nwmp_pdf,,RIVER HINDON AT MAHESHPUR D/S,UTTAR PRADESH,380.0,1.4,7.2,32.0,0.0,,
2023,nwmp_pdf,,RIVER HINDON AT MOHAN NAGAR U/S,UTTAR PRADESH,170000.0,1.2,6.5,15.0,0.4,,
2023,nwmp_pdf,,RIVER HINDON AT MOHAN NAGAR D/S,UTTAR PRADESH,140000.0,2.1,6.8,10.0,0.35,,
2023,nwmp_pdf,,RIVER HINDON AT GHAZIABAD U/S,UTTAR PRADESH,210000.0,1.1,6.2,12.0,0.41,,
2023,nwmp_pdf,,RIVER HINDON AT BARNAWA U/S,UTTAR PRADESH,140000.0,0.3,7.5,42.0,24.0,,
2023,nwmp_pdf,,RIVER HINDON AT BARNAWA D/S,UTTAR PRADESH,120000.0,0.3,7.4,38.0,22.0,,
2023,nwmp_pdf,,"RIVER HINDON AFTER CONFL. WITH R. KRISHNA & KALI NEAR BINAULI TOWN, PURA MAHADEV, MEERUT, U.P.",UTTAR PRADESH,150000.0,0.3,7.5,44.0,30.0,,
2023,nwmp_pdf,,"RIVER HINDON AT SARDHANA BUDHANA ROAD, VILLAGE BAPARSI, MEERUT",UTTAR PRADESH,17000.0,0.3,7.6,48.0,32.0,,
2023,nwmp_pdf,,"RIVER HINDON AT SAHARANPUR D/S, AT MAHESHPUR .DEOBAND U.P.",UTTAR PRADESH,410.0,,6.7,32.0,0.0,,
2023,nwmp_pdf,,"RIVER HINDON AT GHAZIABAD D/S KULESHRA GB NAGAR, U.P.",UTTAR PRADESH,1100.0,0.3,6.4,3.2,0.75,,
2023,nwmp_pdf,,RIVER HINDON AT NOIDA U/S,UTTAR PRADESH,310000.0,1.4,6.9,15.0,0.0,,
2023,nwmp_pdf,,RIVER HINDON AT NOIDA D/S,UTTAR PRADESH,270000.0,1.1,7.0,12.0,0.0,,
2023,nwmp_pdf,,RIVER KALINADI AT U/S OF MUZAFFAR NAGAR U.P.,UTTAR PRADESH,300.0,2.9,7.2,12.0,0.0,,
2023,nwmp_pdf,,"RIVER KALINADI AT D/S OF MUZAFFAR NAGAR, U.P.",UTTAR PRADESH,480.0,0.3,7.0,32.0,0.0,,
2023,nwmp_pdf,,"RIVER BETWA BEFORE CONF. YAMUNA AT HAMIRPUR, U.P.",UTTAR PRADESH,13000.0,5.4,7.2,2.2,0.0,,
2023,nwmp_pdf,,"RIVER BETWA DOWNSTREAM AT SUKMA-DUKMA DAM, DIST-JHANSI (U.P.)",UTTAR PRADESH,2.0,,7.7,1.0,0.32,,
2023,nwmp_pdf,,"RIVER BETWA AT KANJIA ROAD BRIDGE, KANJIA DIST.ASHOK NAGAR (M.P.)",MADHYA PRADESH,7800.0,,8.1,1.0,0.32,,
2023,nwmp_pdf,,"RIVER BETWA NEAR WATER SUPPLY INTAKE WELL , VIDISHA( M.P)",MADHYA PRADESH,2.0,,7.5,1.0,2.2,,
2023,nwmp_pdf,,"RIVER BETWA NEAR WATER SUPPLY INTAKE WELL , VIDISHA( M.P)",MADHYA PRADESH,2.0,,7.5,1.0,2.2,,
2023,nwmp_pdf,,"RIVER BETWA AT U/S AT MAHUTA GHAT, AGASOD, BINA",MADHYA PRADESH,2.0,,7.4,1.0,0.33,,
2023,nwmp_pdf,,"RIVER BETWA AT M/S J.P. THERMAL POWER, BINA",MADHYA PRADESH,2.0,,7.4,1.0,0.38,,
2023,nwmp_pdf,,"RIVER BETWA AT NAYAPUR D/S MANDIDEEP INDL. AREA NO.1,DIST.RAISEN",MADHYA PRADESH,2.0,,6.4,2.4,3.27,,
2023,nwmp_pdf,,"RIVER BETWA NEAR ROAD BRIDGE, BHOJPUR",MADHYA PRADESH,2.0,,7.2,1.5,2.26,,
2023,nwmp_pdf,,RIVER BETWA NEAR W/S INTAKE WELL POINT RAISEN,MADHYA PRADESH,2.0,,7.3,1.3,1.22,,
2023,nwmp_pdf,,"RIVER BETWA AT CHARANTIRGHAT, VIDISHA",MADHYA PRADESH,2.0,,7.5,1.1,4.31,,
2023,nwmp_pdf,,RIVER BETWA D/S AFTER MIXING OF RIVER BAIS AT VIDISHA,MADHYA PRADESH,2.0,,7.5,1.2,1.7,,
2023,nwmp_pdf,,RIVER BETWA AT U/S NEAR ROAD BRIDGE ORCHHA,MADHYA PRADESH,2.0,,7.6,1.0,0.33,,
2023,nwmp_pdf,,"RIVER KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, KOTA, RAJASTHAN",RAJASTHAN,23.0,,8.1,1.0,0.82,,
2023,nwmp_pdf,,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA, RAJASTHAN",RAJASTHAN,21.0,,8.2,1.0,1.42,,
2023,nwmp_pdf,,"RIVER KARIYARI U/S NEAR M/S UTCL BELA CEMENT PLANT,VILL.SONARA , REWA,",MADHYA PRADESH,2.0,,7.6,1.1,0.69,,
2023,nwmp_pdf,,"RIVER KALIASOT DAM OUTLATE NEAR DAM GATE,BHOPAL",MADHYA PRADESH,2.0,5.8,7.4,1.0,1.49,,
2023,nwmp_pdf,,"RIVER CHAMBAL PALI NEAR ROAD BRIDGE ,SHEOPUR",MADHYA PRADESH,26.0,7.0,7.1,1.2,0.52,,
2023,nwmp_pdf,,"RIVER CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGAR DAM, RAWATBHATA,CHITTORGARH",RAJASTHAN,14.0,4.0,6.9,2.2,1.22,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT KOTA U/S (PHED INTAKE POINT. NEAR KOTA BARRAGE), RAJASTHAN",RAJASTHAN,14.0,5.3,7.9,1.0,0.62,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT RANGPUR KOTA D/S (2 KM. FROM CITY), RAJASTHAN",RAJASTHAN,47.0,4.1,7.9,1.3,0.82,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT KESHORAIPATAN U/S, NEAR SHRI RAJESHWAR MAHADEV TEMPLE, BUNDI",RAJASTHAN,31.0,4.1,8.2,1.2,1.07,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT KESHORAIPATTAN D/S NEAR AMBEDKAR NAGAR, BUNDI",RAJASTHAN,49.0,3.3,8.1,1.9,1.14,,
2023,nwmp_pdf,,"RIVER CHAMBAL, NEAR CHAMBAL BRIDGE, DHOLPUR TO MURENA ROAD, NH-3",RAJASTHAN,6.0,4.7,7.0,1.0,0.64,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT GWALIOR ROAD BRIDGE, UDI, ETAWAH DIST.",UTTAR PRADESH,2.0,7.4,7.1,1.7,0.32,,
2023,nwmp_pdf,,RIVER CHAMBAL AT FISH FARM NEAR GANDHISAGAR DAM (MP & RJASTHAN),MADHYA PRADESH,2.0,7.4,7.7,1.2,0.32,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT GANDHI SAGAR DAM, RAMPURA, M.P",MADHYA PRADESH,2.0,7.4,7.6,1.8,0.51,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT TAL VILLAGE NEAR BRIDGE, UJJAIN",MADHYA PRADESH,2.0,7.0,7.3,1.6,0.32,,
2023,nwmp_pdf,,RIVER CHAMBAL AT NAGDA U/S (WATER INTAKE POINT) M.P.,MADHYA PRADESH,2.0,6.9,7.3,1.8,0.64,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT NAGDA D/S, M.P.",MADHYA PRADESH,14.0,0.3,3.4,6.0,0.94,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT DHOLPUR,",MADHYA PRADESH,12.0,7.0,7.1,1.0,0.3,,
2023,nwmp_pdf,,"RIVER CHAMBAL AT JANAPAWA, FROM ORIGIN POINT, INDORE",MADHYA PRADESH,24.0,6.9,7.5,1.0,1.54,,
2023,nwmp_pdf,,RIVER CHAMBAL AT ITAWA ROAD BRIDGE BHIND,MADHYA PRADESH,20.0,7.0,7.2,1.4,0.3,,
2023,nwmp_pdf,,RIVER CHAMBAL AT 100M D/S OF GANDHI SAGAR DAM. MANDSAUR,MADHYA PRADESH,2.0,7.2,7.4,1.8,0.55,,
2023,nwmp_pdf,,"RIVER PARVATI BEFORE MEETING CHAMBAL AT KHATOLI, KOTA, RAJASTHAN",RAJASTHAN,21.0,4.7,8.1,1.0,1.22,,
2023,nwmp_pdf,,"RIVER KOSI AT KASHIPUR BAJPUR ROAD BRIDGE,KASHIPUR,US NAGAR",UTTARAKHAND,17.0,6.8,7.4,2.0,0.33,,
2023,nwmp_pdf,,"RIVER KOSI AT DADIYAL BRIDGE, UTTRAKHAND",UTTARAKHAND,13000.0,6.2,7.5,1.0,0.32,,
2023,nwmp_pdf,,"RIVER RAMGANGA AT ROAD BRIDGE SHERKOT, DIST.BIJNAUR (U.P.)",UTTAR PRADESH,2.0,6.5,7.2,1.0,0.32,,
2023,nwmp_pdf,,"RIVER RAMGANGA AT KALAGARHBARRAGE,KALAGARH,DIST,PAUDHIGADHWAL (U.K.)",UTTARAKHAND,4500.0,7.4,7.1,1.2,0.32,,
2023,nwmp_pdf,,"RIVER RAMGANGA AT ROAD BRIDGE SHERKOT, DIST.BIJNAUR (U.P.)",UTTAR PRADESH,2.0,6.5,7.2,1.0,0.32,,
2023,nwmp_pdf,,"RIVER RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,2.0,5.9,8.0,3.8,0.0,,
2023,nwmp_pdf,,"RIVER KALINADI NEAR GUMATIYA VILLAGE ,KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,2.0,5.4,7.4,5.0,0.0,,
2023,nwmp_pdf,,"RIVER KALINADI AT U/S OF GULAOTHI TOWN IN BULANDSAHAR, U.P.",UTTAR PRADESH,3200000.0,0.3,7.6,46.0,0.0,,
2023,nwmp_pdf,,"RIVER KALI EAST AT KHARKHODA-PARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,94000.0,0.3,7.5,32.0,22.0,,
2023,nwmp_pdf,,"RIVER VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,380.0,7.1,8.0,2.8,0.6,,
2023,nwmp_pdf,,RIVER VARUNA B/C WITH GANGA AT VARANASI,UTTAR PRADESH,7900.0,3.0,7.2,8.6,1.72,,
2023,nwmp_pdf,,"SHUKRA TAL GHAT (CONFLUENCE OF BANGANGA AND SALONI RIVER), MUZAFFARNAGAR,",UTTAR PRADESH,1000.0,5.5,7.5,1.8,0.0,,
2023,nwmp_pdf,,"RIVER GOMTI AT VARANASI, RAJWARI U.P",UTTAR PRADESH,2000.0,7.2,7.9,3.0,0.56,,
2023,nwmp_pdf,,"RIVER GOMTI AT SITAPUR U/S DADNAMAU GHAT, U.P.",UTTAR PRADESH,1400.0,6.4,7.8,2.0,0.0,,
2023,nwmp_pdf,,"RIVER GOMTI AT LUCKNOW U/S AT WATER INTAKE POINT, U.P.",UTTAR PRADESH,4700.0,4.2,7.4,2.9,0.61,,
2023,nwmp_pdf,,"RIVER GOMTI AT LUCKNOW D/S PIPRAGHAT , U.P.",UTTAR PRADESH,110000.0,0.9,7.0,10.5,0.3,,
2023,nwmp_pdf,,"RIVER GOMTI AT JAUNPUR D/S, U.P.",UTTAR PRADESH,2400.0,7.0,7.8,3.2,0.6,,
2023,nwmp_pdf,,RIVER GOMTI AT NEEMSAR U/S,UTTAR PRADESH,1700.0,6.2,7.8,2.1,0.55,,
