State,District,Basin,Sub_Basin,Station_Name,Station_Type,Date,Month,Year,Agency_name,Latitude,Longitude,_24d,_as,_do,aldrin,alk_phen,alk_tot,b,barium,bhc,bod,bod3_27,ca,carbon_14,cd,chlf_a,cl,cn,co3,cocci,cod,cr,cu,data_gov_update_date,ddt,dieldrin,do_sat_,ec_fld,ec_gen,endos,f,fcol_mpn,fe,har_ca,har_mg,har_total,hco3,hg,k,mg,na,na_,nh3_n,ni,no2_n,no2_no3,no3_n,o_po4_p,org_n,p_tot,pah,pb,ph_fld,ph_gen,rsc,sar,secchi,sio2,sio3,so4,ss,tcol_mpn,tds,temp,toc,ts,turb,zn,_401,ag,al,colour_cod,d_o,d_o_,mn,odour_code,oxygen_18,pcb,ph,phenols,radon,se,strontium,tritium,uranium,no2__n,caco3,mgcaco3,bod
Uttar Pradesh,LALITPUR,Ganga,Yamuna,RAJGHAT,Surface Water,1981-06-01 09:00:00,06,1981,CWC,24.7680555556,78.2361111111,NA,NA,0,NA,11.9519996643,320,0,NA,NA,NA,NA,22.3999996185,NA,NA,NA,34.0800018311,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,0,640,640,NA,0,NA,0,NA,NA,145.1000061035,361.1199951172,NA,0,21.3840007782,17.9400005341,21.333404541,0,NA,0.0414000005,0.0414000005,0,0.8783900142,NA,NA,NA,NA,8.6899995804,8.6899995804,3.5217096806,0.6505692601,56,27,NA,25.9200000763,NA,NA,640,20,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MIRZAPUR,Ganga,Ganga,Mirzapur,Surface Water,1981-06-01 08:35:00,06,1981,CWC,25.1546,82.5296,NA,NA,NA,NA,0,248,0.001,NA,NA,NA,NA,25.1700000763,NA,NA,NA,60,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,780,764,NA,0.200000003,NA,0.0099999998,NA,NA,133.8833312988,302.5599975586,NA,4.5,17.0300006866,74.5,53.8914985657,0.0500000007,NA,0,0.0099999998,0.0099999998,NA,NA,0.001,NA,NA,8,8.1999998093,2.3018784523,2.8112649918,62.9249992371,20,NA,51.4000015259,NA,NA,489,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttarakhand,Dehradun,Ganga,-,Rishikesh,Surface Water,1981-06-01 07:30:00,06,1981,CWC,30.1030555556,78.3038888889,NA,NA,NA,NA,0,59.0000038147,NA,NA,NA,NA,NA,28.1299991608,NA,NA,NA,20,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,127.1166687012,71.9800033569,NA,1.7999999523,13.6300001144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3000001907,0,NA,70.3249969482,14,NA,16.6599998474,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,1981-07-11 10:55:00,07,1981,CWC,26.6594444444,77.9030555556,NA,NA,NA,NA,7.968000412,216,0.1457999945,NA,NA,NA,NA,32,NA,NA,NA,47.9249992371,NA,9.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,785,NA,NA,NA,0.1860000044,NA,NA,123.5374984741,244,NA,0.3910000026,10.4490003586,31.0499992371,35.3801841736,NA,NA,0,4.7640800476,4.7640800476,1.0334000587,NA,NA,NA,NA,NA,8.0399999619,1.8626866341,1.2185896635,80,22,NA,28.7999992371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,1981-07-21 09:00:00,07,1981,CWC,26.6594444444,77.9030555556,NA,NA,NA,NA,0,140,0.1558800042,NA,NA,NA,NA,26.3999996185,NA,NA,NA,30.1749992371,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,324,NA,NA,NA,0.1860000044,NA,NA,125.2312469482,170.8000030518,NA,0,14.2154998779,7.8200001717,12.0304880142,NA,NA,7.0380001068,7.0380001068,0,1.1160720587,NA,NA,NA,NA,NA,7.6399998665,0.3123768568,0.3050186038,66,20.2000007629,NA,4.8000001907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AGRA,Ganga,Yamuna,AGRA(POIYAGHAT),Surface Water,1981-07-01 11:45:00,07,1981,CWC,27.2541666667,78.0230555556,NA,NA,7.0300002098,NA,0,120,0.1599999964,NA,NA,NA,2.8199999332,30,NA,NA,NA,28.0499992371,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,318,NA,NA,NA,0.1899999976,NA,NA,145.8800048828,146.3999938965,NA,0,17.0100002289,5.9800000191,8.2399997711,NA,NA,0,2.2419199944,2.2400000095,1.2000000477,NA,NA,NA,NA,NA,8.1999998093,0,0.2199999988,75,23.6000003815,NA,8.6400003433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AGRA,Ganga,Yamuna,AGRA(POIYAGHAT),Surface Water,1981-07-21 14:20:00,07,1981,CWC,27.2541666667,78.0230555556,NA,NA,4.5999999046,NA,0,172,2.5399999619,NA,NA,NA,NA,37.5999984741,NA,NA,NA,78.0999984741,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,599,NA,NA,NA,0,NA,NA,207.3999938965,209.8399963379,NA,0.3899999857,27.2199993134,23,19.5200004578,NA,NA,0,6.7257599831,6.7300000191,3.5299999714,NA,NA,NA,NA,NA,8.5,0,0.6999999881,94,24.6000003815,NA,50.7799987793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,ETAWAH,Ganga,Yamuna,ETAWAH,Surface Water,1981-07-11 09:00:00,07,1981,CWC,26.7497222222,78.9833333333,NA,NA,NA,NA,0,152,0.1400399953,NA,NA,NA,NA,39.4000015259,NA,NA,NA,46.1500015259,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,636,NA,NA,NA,0.3720000088,NA,NA,137.9875030518,185.4400024414,NA,1.1729999781,9.4770002365,13.1099996567,17.0410003662,NA,NA,0,6.0251598358,6.0251598358,1.9841279984,NA,NA,NA,NA,NA,7.9200000763,0.2934976816,0.4866581559,98.5,9.1999998093,NA,20.6399993896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,KANPUR NAGAR,Ganga,-,Kanpur,Surface Water,1981-07-01 08:00:00,07,1981,CWC,26.4722222222,80.3786111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6399993896,NA,NA,NA,12,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,124.6833343506,190.3200073242,NA,2.5,17.5400009155,6.3000001907,9.7474603653,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8,1.1262235641,0.2464200556,51.5999984741,3,NA,14.8100004196,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,LALITPUR,Ganga,Yamuna,RAJGHAT,Surface Water,1981-07-01 10:00:00,07,1981,CWC,24.7680555556,78.2361111111,NA,NA,NA,NA,0,244,0,NA,NA,NA,NA,32,NA,NA,NA,31.9500007629,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,449,449,NA,0,NA,0,NA,NA,177.1999969482,297.6799926758,NA,0,23.327999115,8.5100002289,9.5237827301,0,NA,0.0137999998,0.0137999998,0,0.6407080293,NA,NA,NA,NA,7.9400000572,7.9400000572,1.3627892733,0.2791577578,80,23,NA,22.5599994659,NA,NA,449,27,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,LUCKNOW,Ganga,-,LUCKNOW,Surface Water,1981-07-01 08:00:00,07,1981,CWC,26.0833333335,80.9500000002,NA,NA,NA,NA,23.9039993286,442,NA,NA,NA,NA,NA,36.9799995422,NA,NA,NA,7,NA,28.7999992371,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,553,NA,NA,NA,NA,NA,NA,193.4916687012,480.6799926758,NA,36,24.25,77,41.2932662964,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.3000001907,4.9979987144,2.4168527126,92.4499969482,3,NA,8.2299995422,NA,NA,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,MORADABAD,Ganga,Ramganga,Moradabad,Surface Water,1981-07-01 08:00:00,07,1981,CWC,28.8266666667,78.7983333333,NA,NA,NA,NA,0,200,0.0299999993,NA,NA,NA,NA,27.5200004578,NA,NA,NA,10,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,282,NA,NA,NA,NA,NA,NA,129.0083312988,244,NA,3,14.4499998093,5.4000000954,8.1726388931,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.1000003815,1.4370291233,0.2075134218,68.8000030518,2,NA,19.75,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,1981-07-21 08:00:00,07,1981,CWC,25.2994444444,81.5655555556,NA,NA,NA,NA,0,180,0.3999600112,NA,NA,NA,NA,24.3999996185,NA,NA,NA,37.9850006104,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,396,NA,NA,NA,0,NA,NA,112.1312484741,219.6000061035,NA,0.3910000026,12.2714996338,14.9499998093,22.5187244415,NA,NA,0,6.4455199242,6.4455199242,2.1494719982,NA,NA,NA,NA,NA,8.1000003815,1.3720494509,0.6161894202,61,27,NA,12.9600000381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bihar,KHAGARIA,Ganga,Kosi,Baltara,Surface Water,1981-08-01 08:00:00,08,1981,CWC,25.5400888889,86.7247083333,NA,NA,NA,NA,0,84.0299987793,0.0099999998,NA,NA,NA,NA,24.0799999237,NA,NA,NA,10,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,177,NA,NA,NA,NA,60.1300010681,NA,102.6299972534,102.4800033569,NA,1.5,10.3199996948,5,9.4300003052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3999996185,-0.3700000048,0.2099999934,NA,NA,NA,9.0500001907,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madhya Pradesh,SIDHI,Ganga,Sone,Kuldah Bridge,Surface Water,1981-08-01 09:00:00,08,1981,CWC,24.4108333333,81.7041666667,NA,NA,NA,NA,0,80,0.8199999928,NA,NA,NA,NA,20.6000003815,NA,NA,NA,10,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,205,197,NA,0.5400000215,NA,NA,NA,NA,64.4166641235,97.5999984741,NA,2,3.0999999046,12.5,28.951877594,NA,NA,NA,NA,0.0099999998,NA,NA,0.001,NA,NA,8.1999998093,8.2700004578,0.3166519105,0.6788175702,51.5,10,NA,1.1000000238,NA,NA,126,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AGRA,Ganga,Yamuna,AGRA(POIYAGHAT),Surface Water,1981-08-11 15:30:00,08,1981,CWC,27.2541666667,78.0230555556,NA,NA,4.9099998474,NA,0,152,0.1599999964,NA,NA,NA,4.5100002289,29.6000003815,NA,NA,NA,31.9500007629,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,372,NA,NA,NA,0,NA,NA,127.6600036621,185.4400024414,NA,0.3899999857,12.8800001144,29.8999996185,33.7999992371,NA,NA,0,1.9616800547,1.9600000381,0.7599999905,NA,NA,NA,NA,NA,7.0999999046,0.5,1.1499999762,74,11.8000001907,NA,48.4799995422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AURAIYA,Ganga,Yamuna,AURAIYA,Surface Water,1981-08-01 07:00:00,08,1981,CWC,26.4280555556,79.4788888889,NA,NA,NA,NA,0,160,0,NA,NA,NA,NA,27.2000007629,NA,NA,NA,31.9500007629,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,524,524,NA,0,NA,0,NA,NA,104.4499969482,195.1999969482,NA,0.3910000026,8.748000145,49.9099998474,50.9826774597,0,NA,0,2.3820400238,2.3820400238,0.3616900146,NA,NA,NA,NA,8.1000003815,8.1000003815,1.122307539,2.1302011013,68,16,NA,54.7200012207,NA,NA,524,29.3999996185,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,BAREILLY,Ganga,Ramganga,Bareilly,Surface Water,1981-08-01 08:00:00,08,1981,CWC,28.2991666667,79.3663888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2399997711,NA,NA,NA,10,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,278,NA,NA,NA,NA,NA,NA,154.8083343506,229.3600006104,NA,2,19.6100006104,2.9000000954,3.8811011314,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.686619699,0.1017664224,73.0999984741,8.5,NA,18.1100006104,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,ETAWAH,Ganga,Yamuna,ETAWAH,Surface Water,1981-08-11 10:00:00,08,1981,CWC,26.7497222222,78.9833333333,NA,NA,NA,NA,0,152,0.1519200057,NA,NA,NA,NA,20.7999992371,NA,NA,NA,31.9500007629,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,360,NA,NA,NA,0,NA,NA,117.3062515259,185.4400024414,NA,0.3910000026,15.673500061,29.8999996185,35.7464370728,NA,NA,0,6.7257599831,6.7257599831,0.7233800292,NA,NA,NA,NA,NA,6.75,0.7118390799,1.2055401802,52,15.5,NA,44.6399993896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,ETAWAH,Ganga,Yamuna,ETAWAH,Surface Water,1981-08-11 13:00:00,08,1981,CWC,26.7497222222,78.9833333333,NA,NA,NA,NA,0,140,0.1598400027,NA,NA,NA,NA,24.3999996185,NA,NA,NA,31.9500007629,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,354,NA,NA,NA,0,NA,NA,118.7125015259,170.8000030518,NA,0.3910000026,13.8509998322,29.8999996185,35.4570999146,NA,NA,0,7.006000042,7.006000042,0.7647160292,NA,NA,NA,NA,NA,6.75,0.4421810508,1.1979248524,61,15.5,NA,55.2000007629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,FARRUKHABAD,Ganga,-,Fatehgarh,Surface Water,1981-08-01 08:00:00,08,1981,CWC,27.4013888889,79.6230555556,NA,NA,NA,NA,11.9519996643,144,NA,NA,NA,NA,NA,27.5200004578,NA,NA,NA,6,NA,14.3999996185,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,124.7166671753,146.3999938965,NA,2.2000000477,13.4200000763,1,1.687615633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3999996185,0.4019950628,0.0390801579,68.8000030518,5,NA,11.5200004578,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,HAMIRPUR,Ganga,Yamuna,HAMIRPUR,Surface Water,1981-08-01 08:00:00,08,1981,CWC,25.9602777778,80.1538888889,NA,NA,NA,NA,3.9839999676,180,0,NA,NA,NA,NA,28.7999992371,NA,NA,NA,19.8799991608,NA,4.8000001907,NA,NA,NA,NA,2025-08-27,NA,NA,NA,394,394,NA,0,NA,0,NA,NA,96.3000030518,209.8399963379,NA,0,5.8319997787,25.0699996948,36.2569503784,0,NA,0,2.3820400238,2.3820400238,1.3434200287,NA,NA,NA,NA,8.0600004196,8.0600004196,1.6823785305,1.1137912273,72,17,NA,27.8400001526,NA,NA,394,30.5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,Hapur,Ganga,-,Garhmukteshwar,Surface Water,1981-08-01 08:00:00,08,1981,CWC,28.7663888889,78.1416666667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,25.7999992371,NA,NA,NA,8,NA,9.6000003815,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,209,NA,NA,NA,NA,NA,NA,146.2083282471,141.5200042725,NA,2,19.6100006104,1,1.4519200325,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8.3000001907,0,0.0361151956,64.5,0.1000000015,NA,12.3500003815,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Ganga,Allahabad,Surface Water,1981-08-01 09:05:00,08,1981,CWC,25.4030555556,81.9113888889,NA,NA,NA,NA,0,80,0.0500000007,NA,NA,NA,NA,21.5,NA,NA,NA,15,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,180,178,NA,0.0500000007,NA,0.0099999998,NA,NA,120.4166641235,97.5999984741,NA,2,16,15,21.0936126709,NA,NA,0.4199999869,0.4299999774,0.0099999998,NA,NA,0.001,NA,NA,8,8.1300001144,0,0.5969141126,53.75,11,NA,2,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Tons,Mejaroad,Surface Water,1981-08-01 09:00:00,08,1981,CWC,25.2375,82.0377777778,NA,NA,NA,NA,0,112,0.0500000007,NA,NA,NA,NA,38.3800010681,NA,NA,NA,16,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,225,218,NA,0.0500000007,NA,NA,NA,NA,110.9916687012,136.6399993896,NA,3.5,3.6099998951,23.6000003815,30.841178894,NA,NA,NA,NA,0.0099999998,NA,NA,0.001,NA,NA,8.1999998093,8.2600002289,0.0272871796,0.9760186672,95.9500045776,10.6000003815,NA,2.2999999523,NA,NA,172,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,PRAYGRAJ,Ganga,Yamuna,PRATAPPUR,Surface Water,1981-08-21 08:00:00,08,1981,CWC,25.2994444444,81.5655555556,NA,NA,NA,NA,0,132,0.1760399938,NA,NA,NA,NA,16.3999996185,NA,NA,NA,17.75,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,269,NA,NA,NA,0,NA,NA,89.09375,161.0399932861,NA,0.3910000026,11.5424995422,20.0100002289,32.8616714478,NA,NA,0,6.0251598358,6.0251598358,0.3100199997,NA,NA,NA,NA,NA,8.1199998856,0.8714042306,0.9256677628,41,11.3999996185,NA,55.2000007629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,SONBHADRA,Ganga,Sone,Chopan,Surface Water,1981-08-01 08:00:00,08,1981,CWC,24.5297222222,83.0230555556,NA,NA,NA,NA,0,184.262298584,0.001,NA,NA,NA,NA,25.7999992371,NA,NA,NA,38,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,440,438,NA,0.0500000007,NA,NA,NA,NA,180.5833282471,224.8000030518,NA,1,27.8600006104,53,39.0011405945,NA,NA,NA,NA,0.0099999998,NA,NA,0.001,NA,NA,8,8.1599998474,0.1046766415,1.7230938673,64.5,20,NA,23.2000007629,NA,NA,280,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,VARANASI,Ganga,-,Varanasi,Surface Water,1981-08-01 09:10:00,08,1981,CWC,25.3258333333,83.04,NA,NA,NA,NA,0,100,0.001,NA,NA,NA,NA,17.2000007629,NA,NA,NA,18,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,240,235,NA,0.6499999762,NA,0.0099999998,NA,NA,77.4166717529,122,NA,3,8.2600002289,31,45.5053901672,0.0500000007,NA,0,0.0099999998,0.0099999998,NA,NA,0.001,NA,NA,8.1000003815,8.3599996567,0.4616730511,1.5376383066,43,10.6000003815,NA,1,NA,NA,150,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,1981-09-21 09:15:00,09,1981,CWC,26.6594444444,77.9030555556,NA,NA,6.2399997711,NA,0,216,0.0900000036,NA,NA,NA,NA,33.5999984741,NA,NA,NA,53.9599990845,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,361,NA,NA,NA,0,NA,NA,158.9299926758,263.5199890137,NA,3.1300001144,17.9799995422,36.1100006104,32.6699981689,NA,NA,0.0299999993,3.9509601593,3.9200000763,0.4099999964,NA,NA,NA,NA,NA,8.1499996185,1.1599999666,1.25,84,42,NA,8.6400003433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rajasthan,DHOLPUR,Ganga,Yamuna,DHOLPUR,Surface Water,1981-09-21 10:25:00,09,1981,CWC,26.6594444444,77.9030555556,NA,NA,6.2399997711,NA,0,192,0.1199999973,NA,NA,NA,NA,35.2000007629,NA,NA,NA,47.9300003052,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,375,NA,NA,NA,0,NA,NA,159.3800048828,234.2400054932,NA,1.9600000381,17.1299991608,34.9599990845,32.0999984741,NA,NA,0,2.3820400238,2.3800001144,1.0299999714,NA,NA,NA,NA,NA,8.1999998093,0.6700000167,1.2100000381,88,45,NA,9.6000003815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AGRA,Ganga,Yamuna,AGRA(POIYAGHAT),Surface Water,1981-09-11 09:45:00,09,1981,CWC,27.2541666667,78.0230555556,NA,NA,5.7600002289,NA,0,200,0.150000006,NA,NA,NA,1.9700000286,42.4000015259,NA,NA,NA,82.0100021362,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,695,NA,NA,NA,0.1899999976,NA,NA,180.9299926758,244,NA,4.3000001907,17.9799995422,43.0099983215,33.5499992371,NA,NA,0.0299999993,6.0527596474,6.0300002098,0.9300000072,NA,NA,NA,NA,NA,7.6700000763,0.400000006,1.3999999762,0,8,NA,40.7999992371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,AURAIYA,Ganga,Yamuna,AURAIYA,Surface Water,1981-09-01 09:00:00,09,1981,CWC,26.4280555556,79.4788888889,NA,NA,NA,NA,0,200,0,NA,NA,NA,NA,38.4000015259,NA,NA,NA,34.0800018311,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,563,563,NA,0,NA,0,NA,NA,136.5,244,NA,0,9.720000267,62.0999984741,49.8615875244,0,NA,0.0137999998,2.3958399296,2.3820400238,0.4753639996,NA,NA,NA,NA,7.8699998856,7.8699998856,1.2832810879,2.3178801537,96,19,NA,53.7599983215,NA,NA,563,27,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,ETAWAH,Ganga,Yamuna,ETAWAH,Surface Water,1981-09-21 12:00:00,09,1981,CWC,26.7497222222,78.9833333333,NA,NA,5.3299999237,NA,0,192,0.150000006,NA,NA,NA,NA,37,NA,NA,NA,123.9000015259,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,675,NA,NA,NA,0,NA,NA,182.6100006104,234.2400054932,NA,7.0399999619,21.6299991608,80.0400009155,47.7700004578,NA,NA,0.0700000003,3.9923601151,3.9200000763,0.2099999934,NA,NA,NA,NA,NA,8.0500001907,0.2099999934,2.5899999142,92.5,9.1999998093,NA,7.6799998283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uttar Pradesh,FARRUKHABAD,Ganga,-,Fatehgarh,Surface Water,1981-09-01 08:00:00,09,1981,CWC,27.4013888889,79.6230555556,NA,NA,NA,NA,0,156,NA,NA,NA,NA,NA,25.7999992371,NA,NA,NA,12,NA,0,NA,NA,NA,NA,2025-08-27,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,137.5833282471,190.3200073242,NA,1.5,17.5400009155,1,1.5464473963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1199998856,0.388712883,0.037224479,64.5,4,NA,34.1500015259,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
